"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q742","Not I. Never write letters.","['Not I. Never write letters.']","[[88250, 88277]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q743","I'll bet he writes to you.","[""I'll bet he writes to you.""]","[[88281, 88307]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[['he', 'you']]","[[[88290, 88292], [88303, 88306]]]","[[['Mike Campbell'], ['Brett Ashley']]]"
"Q744","Rather. Damned good letters, too.","['Rather. Damned good letters, too.']","[[88311, 88344]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q745","When are you going to get married?","['When are you going to get married?']","[[88348, 88382]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[['you']]","[[[88357, 88360]]]","[[['Brett Ashley']]]"
"Q746","How do I know? As soon as we can get the divorce. Michael's trying to
get his mother to put up for it.","[""How do I know? As soon as we can get the divorce. Michael's trying to\nget his mother to put up for it.""]","[[88386, 88488]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[['we', 'Michael', 'his']]","[[[88412, 88414], [88436, 88443], [88460, 88463]]]","[[['Mike Campbell', 'Brett Ashley'], ['Mike Campbell'], ['Mike Campbell']]]"
"Q747","Could I help you?","['Could I help you?']","[[88492, 88509]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[['you']]","[[[88505, 88508]]]","[[['Brett Ashley']]]"
"Q748","Don't be an ass. Michael's people have loads of money.","[""Don't be an ass. Michael's people have loads of money.""]","[[88513, 88567]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[['Michael']]","[[[88530, 88537]]]","[[['Mike Campbell']]]"
"Q749","Very nice, You looked very, very nice.","['Very nice,', 'You looked very, very nice.']","[[88640, 88650], [88662, 88689]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Anaphoric","he said","[[], ['You']]","[[], [[88662, 88665]]]","[[], [['Brett Ashley']]]"
"Q750","Don't you dance, count?","[""Don't you dance, count?""]","[[88693, 88716]]","Jake Barnes","['Count Mippipopolous', 'Brett Ashley']","Anaphoric","I asked","[['you', 'count']]","[[[88699, 88702], [88710, 88715]]]","[[['Count Mippipopolous'], ['Count Mippipopolous']]]"
"Q751","No. I'm too old.","[""No. I'm too old.""]","[[88729, 88745]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q752","Oh, come off it,","['Oh, come off it,']","[[88749, 88765]]","Brett Ashley","['Jake Barnes', 'Count Mippipopolous']","Explicit","Brett said","[[]]","[[]]","[[]]"
"Q753","My dear, I would do it if I would enjoy it. I enjoy to watch you
dance.","['My dear, I would do it if I would enjoy it. I enjoy to watch you\ndance.']","[[88781, 88852]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Implicit","nan","[['My dear', 'you']]","[[[88781, 88788], [88842, 88845]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
"Q754","Splendid, I'll dance again for you some time. I say. What
about your little friend, Zizi?","['Splendid,', ""I'll dance again for you some time. I say. What\nabout your little friend, Zizi?""]","[[88856, 88865], [88880, 88959]]","Brett Ashley","['Jake Barnes', 'Count Mippipopolous']","Explicit","Brett said","[[], ['you', 'your little friend', 'Zizi']]","[[], [[88901, 88904], [88934, 88952], [88954, 88958]]]","[[], [['Count Mippipopolous'], ['Zizi'], ['Zizi']]]"
"Q755","Let me tell you. I support that boy, but I don't want to have him
around.","[""Let me tell you. I support that boy, but I don't want to have him\naround.""]","[[88963, 89036]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Implicit","nan","[['you', 'that boy', 'him']]","[[[88975, 88978], [88990, 88998], [89025, 89028]]]","[[['Brett Ashley'], ['Zizi'], ['Zizi']]]"
"Q756","He is rather hard.","['He is rather hard.']","[[89040, 89058]]","Brett Ashley","['Jake Barnes', 'Count Mippipopolous']","Implicit","nan","[['He']]","[[[89040, 89042]]]","[[['Zizi']]]"
"Q757","You know I think that boy's got a future. But personally I don't want
him around.","[""You know I think that boy's got a future. But personally I don't want\nhim around.""]","[[89062, 89143]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Implicit","nan","[['You', 'that boy', 'him']]","[[[89062, 89065], [89079, 89087], [89132, 89135]]]","[[['Brett Ashley'], ['Zizi'], ['Zizi']]]"
"Q758","Jake's rather the same way.","[""Jake's rather the same way.""]","[[89147, 89174]]","Brett Ashley","['Jake Barnes', 'Count Mippipopolous']","Implicit","nan","[['Jake']]","[[[89147, 89151]]]","[[['Jake Barnes']]]"
"Q759","He gives me the willys.","['He gives me the willys.']","[[89178, 89201]]","Jake Barnes","['Count Mippipopolous', 'Brett Ashley']","Implicit","nan","[['He']]","[[[89178, 89180]]]","[[['Zizi']]]"
"Q760","Well, About his future you can't
ever tell. Anyhow, his father was a great friend of my father.","['Well,', ""About his future you can't\never tell. Anyhow, his father was a great friend of my father.""]","[[89205, 89210], [89247, 89336]]","Count Mippipopolous","['Jake Barnes', 'Brett Ashley']","Anaphoric","the count shrugged","[[], ['his', 'his']]","[[], [[89253, 89256], [89293, 89296]]]","[[], [['Zizi'], ['Zizi']]]"
"Q761","Come on. Let's dance,","[""Come on. Let's dance,""]","[[89340, 89361]]","Brett Ashley","['Jake Barnes', 'Count Mippipopolous']","Explicit","Brett said","[[""'s""]]","[[[89352, 89354]]]","[[['Jake Barnes', 'Brett Ashley']]]"
"Q762","Oh, darling, I'm so miserable.","['Oh, darling,', ""I'm so miserable.""]","[[89415, 89427], [89442, 89459]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[['darling'], []]","[[[89419, 89426]], []]","[[['Jake Barnes']], []]"
"Q763","You were happy a minute ago.","['You were happy a minute ago.']","[[89539, 89567]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[['You']]","[[[89539, 89542]]]","[[['Brett Ashley']]]"
"Q764","You can't two time--","[""You can't two time--""]","[[89592, 89612]]","The Drummer","[]","Explicit","The drummer shouted","[[]]","[[]]","[[]]"
"Q765","It's all gone.","[""It's all gone.""]","[[89616, 89630]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q766","What's the matter?","[""What's the matter?""]","[[89634, 89652]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q767","I don't know. I just feel terribly.","[""I don't know. I just feel terribly.""]","[[89656, 89691]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q768",". . . . . .","['. . . . . .']","[[89695, 89706]]","The Drummer","[]","Explicit","the drummer chanted","[[]]","[[]]","[[]]"
"Q769","Want to go?","['Want to go?']","[[89758, 89769]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q770",". . . . . .","['. . . . . .']","[[89913, 89924]]","The Drummer","[]","Explicit","the drummer sang","[[]]","[[]]","[[]]"
"Q771","Let's go, You don't mind.","[""Let's go,"", ""You don't mind.""]","[[89953, 89962], [89977, 89992]]","Brett Ashley","['Jake Barnes']","Explicit","said Brett","[[""'s""], ['You']]","[[[89956, 89958]], [[89977, 89980]]]","[[['Jake Barnes', 'Brett Ashley']], [['Jake Barnes']]]"
"Q772",". . . . . .","['. . . . . .']","[[89996, 90007]]","The Drummer","['Brett Ashley']","Explicit","the drummer shouted","[[]]","[[]]","[[]]"
"Q773","All right,","['All right,']","[[90053, 90063]]","Jake Barnes","['Brett Ashley']","Anaphoric","I said","[[]]","[[]]","[[]]"
"Q774","Brett wants to go,","['Brett wants to go,']","[[90135, 90153]]","Jake Barnes","['Count Mippipopolous']","Anaphoric","I said to the count","[['Brett']]","[[[90135, 90140]]]","[[['Brett Ashley']]]"
"Q775","Does she? That's
fine. You take the car. I'm going to stay here for a while, Mr. Barnes.","[""Does she? That's\nfine. You take the car. I'm going to stay here for a while, Mr. Barnes.""]","[[90188, 90276]]","Count Mippipopolous","['Jake Barnes']","Implicit","nan","[['she', 'You', 'Mr. Barnes']]","[[[90193, 90196], [90211, 90214], [90265, 90275]]]","[[['Brett Ashley'], ['Jake Barnes'], ['Jake Barnes']]]"
"Q776","It was a wonderful time, I wish you would let me get this.","['It was a wonderful time,', 'I wish you would let me get this.']","[[90297, 90321], [90332, 90365]]","Jake Barnes","['Count Mippipopolous']","Anaphoric","I said","[[], ['you']]","[[], [[90339, 90342]]]","[[], [['Count Mippipopolous']]]"
"Q777","Mr. Barnes, don't be ridiculous,","[""Mr. Barnes, don't be ridiculous,""]","[[90401, 90433]]","Count Mippipopolous","['Jake Barnes']","Anaphoric","the count said","[['Mr. Barnes']]","[[[90401, 90411]]]","[[['Jake Barnes']]]"
"Q778","No, don't come up,","[""No, don't come up,""]","[[90727, 90745]]","Brett Ashley","['Jake Barnes']","Anaphoric","she said","[[]]","[[]]","[[]]"
"Q779","Really?","['Really?']","[[90813, 90820]]","Jake Barnes","['Brett Ashley']","Implicit","nan","[[]]","[[]]","[[]]"
"Q780","No. Please.","['No. Please.']","[[90824, 90835]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q781","Good night, Brett, I'm sorry you feel rotten.","['Good night, Brett,', ""I'm sorry you feel rotten.""]","[[90839, 90857], [90868, 90894]]","Jake Barnes","['Brett Ashley']","Anaphoric","I said","[['Brett'], ['you']]","[[[90851, 90856]], [[90878, 90881]]]","[[['Brett Ashley']], [['Brett Ashley']]]"
"Q782","Good night, Jake. Good night, darling. I won't see you again.","[""Good night, Jake. Good night, darling. I won't see you again.""]","[[90898, 90959]]","Brett Ashley","['Jake Barnes']","Implicit","nan","[['Jake', 'darling', 'you']]","[[[90910, 90914], [90928, 90935], [90949, 90952]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
"Q783","Oh,
don't!","[""Oh,\ndon't!""]","[[91031, 91041]]","Brett Ashley","['Jake Barnes']","Explicit","Brett said","[[]]","[[]]","[[]]"
"Q784","Good night, sir,","['Good night, sir,']","[[91201, 91217]]","The Chauffeur","['Jake Barnes']","Anaphoric","he touched his cap and said","[['sir']]","[[[91213, 91216]]]","[[['Jake Barnes']]]"
"Q785","Well, I hear you had a wonderful trip.","['Well,', 'I hear you had a wonderful trip.']","[[93294, 93299], [93310, 93342]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], ['you']]","[[], [[93317, 93320]]]","[[], [['Bill Gorton']]]"
"Q786","Wonderful, Budapest is absolutely wonderful.","['Wonderful,', 'Budapest is absolutely wonderful.']","[[93346, 93356], [93368, 93401]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q787","How about Vienna?","['How about Vienna?']","[[93405, 93422]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q788","Not so good, Jake. Not so good. It seemed better than it was.","['Not so good, Jake. Not so good. It seemed better than it was.']","[[93426, 93487]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['Jake']]","[[[93439, 93443]]]","[[['Jake Barnes']]]"
"Q789","How do you mean?","['How do you mean?']","[[93491, 93507]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[93498, 93501]]]","[[['Bill Gorton']]]"
"Q790","Tight, Jake. I was tight.","['Tight, Jake. I was tight.']","[[93547, 93572]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['Jake']]","[[[93554, 93558]]]","[[['Jake Barnes']]]"
"Q791","That's strange. Better have a drink.","[""That's strange. Better have a drink.""]","[[93576, 93612]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q792","Remarkable thing, Don't know how
it happened. Suddenly it happened.","['Remarkable thing,', ""Don't know how\nit happened. Suddenly it happened.""]","[[93642, 93659], [93671, 93720]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q793","Last long?","['Last long?']","[[93724, 93734]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q794","Four days, Jake. Lasted just four days.","['Four days, Jake. Lasted just four days.']","[[93738, 93777]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['Jake']]","[[[93749, 93753]]]","[[['Jake Barnes']]]"
"Q795","Where did you go?","['Where did you go?']","[[93781, 93798]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[93791, 93794]]]","[[['Bill Gorton']]]"
"Q796","Don't remember. Wrote you a post-card. Remember that perfectly.","[""Don't remember. Wrote you a post-card. Remember that perfectly.""]","[[93802, 93865]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[93824, 93827]]]","[[['Jake Barnes']]]"
"Q797","Do anything else?","['Do anything else?']","[[93869, 93886]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q798","Not so sure. Possible.","['Not so sure. Possible.']","[[93890, 93912]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q799","Go on. Tell me about it.","['Go on. Tell me about it.']","[[93916, 93940]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q800","Can't remember. Tell you anything I could remember.","[""Can't remember. Tell you anything I could remember.""]","[[93944, 93995]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[93965, 93968]]]","[[['Jake Barnes']]]"
"Q801","Go on. Take that drink and remember.","['Go on. Take that drink and remember.']","[[93999, 94035]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q802","Might remember a little, Remember something about a
prize-fight. Enormous Vienna prize-fight. Had a nigger in it. Remember
the nigger perfectly.","['Might remember a little,', 'Remember something about a\nprize-fight. Enormous Vienna prize-fight. Had a nigger in it. Remember\nthe nigger perfectly.']","[[94039, 94063], [94077, 94196]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[], []]","[[], []]","[[], []]"
"Q803","Go on.","['Go on.']","[[94200, 94206]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q804","Wonderful nigger. Looked like Tiger Flowers, only four times as big.
All of a sudden everybody started to throw things. Not me. Nigger'd just
knocked local boy down. Nigger put up his glove. Wanted to make a
speech. Awful noble-looking nigger. Started to make a speech. Then local
white boy hit him. Then he knocked white boy cold. Then everybody
commenced to throw chairs. Nigger went home with us in our car. Couldn't
get his clothes. Wore my coat. Remember the whole thing now. Big
sporting evening.","[""Wonderful nigger. Looked like Tiger Flowers, only four times as big.\nAll of a sudden everybody started to throw things. Not me. Nigger'd just\nknocked local boy down. Nigger put up his glove. Wanted to make a\nspeech. Awful noble-looking nigger. Started to make a speech. Then local\nwhite boy hit him. Then he knocked white boy cold. Then everybody\ncommenced to throw chairs. Nigger went home with us in our car. Couldn't\nget his clothes. Wore my coat. Remember the whole thing now. Big\nsporting evening.""]","[[94210, 94712]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q805","What happened?","['What happened?']","[[94716, 94730]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q806","Loaned the nigger some clothes and went around with him to try and get
his money. Claimed nigger owed them money on account of wrecking hall.
Wonder who translated? Was it me?","['Loaned the nigger some clothes and went around with him to try and get\nhis money. Claimed nigger owed them money on account of wrecking hall.\nWonder who translated? Was it me?']","[[94734, 94909]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q807","Probably it wasn't you.","[""Probably it wasn't you.""]","[[94913, 94936]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[94932, 94935]]]","[[['Bill Gorton']]]"
"Q808","You're right. Wasn't me at all. Was another fellow. Think we called him
the local Harvard man. Remember him now. Studying music.","[""You're right. Wasn't me at all. Was another fellow. Think we called him\nthe local Harvard man. Remember him now. Studying music.""]","[[94940, 95068]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['You']]","[[[94940, 94943]]]","[[['Jake Barnes']]]"
"Q809","How'd you come out?","[""How'd you come out?""]","[[95072, 95091]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[95078, 95081]]]","[[['Bill Gorton']]]"
"Q810","Not so good, Jake. Injustice everywhere. Promoter claimed nigger
promised let local boy stay. Claimed nigger violated contract. Can't
knock out Vienna boy in Vienna.","[""Not so good, Jake. Injustice everywhere. Promoter claimed nigger\npromised let local boy stay. Claimed nigger violated contract. Can't\nknock out Vienna boy in Vienna.""]","[[95095, 95260]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q811","said nigger,","['said nigger,']","[[95286, 95298]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q812","Did you get any money?","['Did you get any money?']","[[95452, 95474]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[95456, 95459]]]","[[['Bill Gorton']]]"
