"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q216","just like a star-fish, If I don't take this child away with me,","['just like a star-fish,', ""If I don't take this child away with me,""]","[[65332, 65354], [65842, 65882]]","Alice","[]","Explicit","thought Alice","[[], ['this child']]","[[], [[65858, 65868]]]","[[], [['The Baby']]]"
"Q217","they're sure to kill it in a day or two: wouldn't it be
murder to leave it behind?","[""they're sure to kill it in a day or two: wouldn't it be\nmurder to leave it behind?""]","[[65900, 65982]]","Alice","['The Baby']","Anaphoric","She said","[['they', 'it']]","[[[65900, 65904], [65972, 65974]]]","[[['The Duchess', 'The Cook'], ['The Baby']]]"
"Q218","Don't grunt, that's not at all a proper way of
expressing yourself.","[""Don't grunt,"", ""that's not at all a proper way of\nexpressing yourself.""]","[[66098, 66110], [66125, 66179]]","Alice","['The Baby']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q219","But perhaps it was only
sobbing,","['But perhaps it was only\nsobbing,']","[[66504, 66536]]","Alice","[]","Anaphoric","she thought","[[]]","[[]]","[[]]"
"Q220","If you're going to turn into a pig, my dear, I'll have nothing more to do with you. Mind
now!","[""If you're going to turn into a pig, my dear,"", ""I'll have nothing more to do with you. Mind\nnow!""]","[[66642, 66686], [66712, 66760]]","Alice","['The Baby']","Explicit","said Alice","[['you', 'my dear'], ['you']]","[[[66645, 66648], [66678, 66685]], [[66746, 66749]]]","[[['The Baby'], ['The Baby']], [['The Baby']]]"
"Q221","Now, what am I to do
with this creature when I get it home?","['Now, what am I to do\nwith this creature when I get it home?']","[[66935, 66994]]","Alice","['Alice']","Explicit","Alice was just beginning to think to herself","[['this creature']]","[[[66961, 66974]]]","[[['The Baby']]]"
"Q222","If it had grown up, it would have made a dreadfully ugly child: but it makes
rather a handsome pig, I think.","['If it had grown up,', 'it would have made a dreadfully ugly child: but it makes\nrather a handsome pig, I think.']","[[67350, 67369], [67393, 67481]]","Alice","['Alice']","Anaphoric","she said to herself","[['it'], ['it', 'it']]","[[[67353, 67355]], [[67393, 67395], [67441, 67443]]]","[[['The Baby']], [['The Baby'], ['The Baby']]]"
"Q223","if one only knew the right way to change them--","['if one only knew the right way to change them--']","[[67601, 67648]]","Alice","['Alice']","Anaphoric","she began thinking over other children she knew who might do very well as pigs and was just saying to herself","[[]]","[[]]","[[]]"
"Q224","Cheshire Puss,","['Cheshire Puss,']","[[67943, 67957]]","Alice","['The Cat']","Anaphoric","she began","[['Cheshire Puss']]","[[[67943, 67956]]]","[[['The Cat']]]"
"Q225","Come, it's pleased so far,","[""Come, it's pleased so far,""]","[[68087, 68113]]","Alice","[]","Explicit","thought Alice","[['it']]","[[[68093, 68095]]]","[[['The Cat']]]"
"Q226","Would you tell me, please, which way I ought to go from here?","['Would you tell me, please, which way I ought to go from here?']","[[68148, 68209]]","Alice","['The Cat']","Anaphoric","she went on","[['you']]","[[[68154, 68157]]]","[[['The Cat']]]"
"Q227","That depends a good deal on where you want to get to,","['That depends a good deal on where you want to get to,']","[[68213, 68266]]","The Cat","['Alice']","Explicit","said the Cat","[['you']]","[[[68247, 68250]]]","[[['Alice']]]"
"Q228","I don't much care where--","[""I don't much care where--""]","[[68284, 68309]]","Alice","['The Cat']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q229","Then it doesn't matter which way you go,","[""Then it doesn't matter which way you go,""]","[[68325, 68365]]","The Cat","['Alice']","Explicit","said the Cat","[['you']]","[[[68358, 68361]]]","[[['Alice']]]"
"Q230","--so long as I get _somewhere_,","['--so long as I get _somewhere_,']","[[68383, 68414]]","Alice","['The Cat']","Explicit","Alice added","[[]]","[[]]","[[]]"
"Q231","Oh, you're sure to do that, if you only walk long
enough.","[""Oh, you're sure to do that,"", 'if you only walk long\nenough.']","[[68449, 68476], [68493, 68522]]","The Cat","['Alice']","Explicit","said the Cat","[['you'], ['you']]","[[[68453, 68456]], [[68496, 68499]]]","[[['Alice']], [['Alice']]]"
"Q232","What sort of people live about here?","['What sort of people live about here?']","[[68599, 68635]]","Alice","['The Cat']","Anaphoric","she tried","[[]]","[[]]","[[]]"
"Q233","In _that_ direction, lives
a Hatter: and in _that_ direction, lives a
March Hare. Visit either you like: they're both mad.","['In _that_ direction,', 'lives\na Hatter: and in _that_ direction,', ""lives a\nMarch Hare. Visit either you like: they're both mad.""]","[[68639, 68659], [68704, 68744], [68769, 68829]]","The Cat","['Alice']","Explicit","the Cat said","[[], ['Hatter'], ['March Hare', 'they']]","[[], [[68712, 68718]], [[68777, 68787], [68812, 68816]]]","[[], [['The Hatter']], [['Hare'], ['The Hatter', 'Hare']]]"
"Q234","But I don't want to go among mad people,","[""But I don't want to go among mad people,""]","[[68833, 68873]]","Alice","['The Cat']","Explicit","Alice remarked","[[]]","[[]]","[[]]"
"Q235","Oh, you can't help that, we're all mad here. I'm mad.
You're mad.","[""Oh, you can't help that,"", ""we're all mad here. I'm mad.\nYou're mad.""]","[[68893, 68917], [68934, 68974]]","The Cat","['Alice']","Explicit","said the Cat","[['you'], ['You']]","[[[68897, 68900]], [[68963, 68966]]]","[[['Alice']], [['Alice']]]"
"Q236","How do you know I'm mad?","[""How do you know I'm mad?""]","[[68978, 69002]]","Alice","['The Cat']","Explicit","said Alice","[['you']]","[[[68985, 68988]]]","[[['The Cat']]]"
"Q237","You must be, or you wouldn't have come here.","['You must be,', ""or you wouldn't have come here.""]","[[69018, 69030], [69047, 69078]]","The Cat","['Alice']","Explicit","said the Cat","[['You'], ['you']]","[[[69018, 69021]], [[69050, 69053]]]","[[['Alice']], [['Alice']]]"
"Q238","And how
do you know that you're mad?","[""And how\ndo you know that you're mad?""]","[[69145, 69181]]","Alice","['The Cat']","Anaphoric","she went on","[['you', 'you']]","[[[69156, 69159], [69170, 69173]]]","[[['The Cat'], ['The Cat']]]"
"Q239","To begin with, a dog's not mad. You grant that?","['To begin with,', ""a dog's not mad. You grant that?""]","[[69185, 69199], [69216, 69248]]","The Cat","['Alice']","Explicit","said the Cat","[[], ['You']]","[[], [[69233, 69236]]]","[[], [['Alice']]]"
"Q240","I suppose so,","['I suppose so,']","[[69252, 69265]]","Alice","['The Cat']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q241","Well, then, you see, a dog growls when it's angry,
and wags its tail when it's pleased. Now _I_ growl when I'm pleased,
and wag my tail when I'm angry. Therefore I'm mad.","['Well, then,', ""you see, a dog growls when it's angry,\nand wags its tail when it's pleased. Now _I_ growl when I'm pleased,\nand wag my tail when I'm angry. Therefore I'm mad.""]","[[69281, 69292], [69312, 69470]]","The Cat","['Alice']","Explicit","the Cat went on","[[], ['you']]","[[], [[69312, 69315]]]","[[], [['Alice']]]"
"Q242","_I_ call it purring, not growling,","['_I_ call it purring, not growling,']","[[69474, 69508]]","Alice","['The Cat']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q243","Call it what you like, Do you play croquet with the
Queen to-day?","['Call it what you like,', 'Do you play croquet with the\nQueen to-day?']","[[69524, 69546], [69563, 69605]]","The Cat","['Alice']","Explicit","said the Cat","[['you'], ['you', 'the\nQueen ']]","[[[69537, 69540]], [[69566, 69569], [69588, 69598]]]","[[['Alice']], [['Alice'], ['The Queen']]]"
"Q244","I should like it very much, but I haven't been invited
yet.","['I should like it very much,', ""but I haven't been invited\nyet.""]","[[69609, 69636], [69651, 69682]]","Alice","['The Cat']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q245","You'll see me there, By-the-bye, what became of the baby? I'd nearly
forgotten to ask.","[""You'll see me there,"", 'By-the-bye, what became of the baby?', ""I'd nearly\nforgotten to ask.""]","[[69686, 69706], [69910, 69946], [69963, 69991]]","The Cat","['Alice']","Explicit","said the Cat","[['You'], ['the baby'], []]","[[[69686, 69689]], [[69937, 69945]], []]","[[['Alice']], [['The Baby']], []]"
"Q246","It turned into a pig,","['It turned into a pig,']","[[69995, 70016]]","Alice","['The Cat']","Explicit","Alice quietly said","[['It']]","[[[69995, 69997]]]","[[['The Baby']]]"
"Q247","I thought it would,","['I thought it would,']","[[70086, 70105]]","The Cat","['Alice']","Explicit","said the Cat","[['it']]","[[[70096, 70098]]]","[[['The Baby']]]"
"Q248","I've seen hatters before, the March Hare will be much the most interesting, and
perhaps as this is May it won't be raving mad--at least not so mad as it
was in March.","[""I've seen hatters before,"", ""the March Hare will be much the most interesting, and\nperhaps as this is May it won't be raving mad--at least not so mad as it\nwas in March.""]","[[70320, 70345], [70369, 70509]]","Alice","['Alice']","Anaphoric","she said to herself","[[], ['the March Hare', 'it', 'it']]","[[], [[70369, 70383], [70446, 70448], [70493, 70495]]]","[[], [['Hare'], ['Hare'], ['Hare']]]"
"Q249","Did you say pig, or fig?","['Did you say pig, or fig?']","[[70606, 70630]]","The Cat","['Alice']","Explicit","said the Cat","[['you']]","[[[70610, 70613]]]","[[['Alice']]]"
"Q250","I said pig, and I wish you wouldn't keep appearing
and vanishing so suddenly: you make one quite giddy.","['I said pig,', ""and I wish you wouldn't keep appearing\nand vanishing so suddenly: you make one quite giddy.""]","[[70648, 70659], [70677, 70768]]","Alice","['The Cat']","Explicit","replied Alice","[[], ['you', 'you']]","[[], [[70688, 70691], [70743, 70746]]]","[[], [['The Cat'], ['The Cat']]]"
"Q251","All right,","['All right,']","[[70772, 70782]]","The Cat","['Alice']","Explicit","said the Cat","[[]]","[[]]","[[]]"
"Q252","Well! I've often seen a cat without a grin, but a
grin without a cat! It's the most curious thing I ever saw in my life!","[""Well! I've often seen a cat without a grin,"", ""but a\ngrin without a cat! It's the most curious thing I ever saw in my life!""]","[[70958, 71001], [71019, 71095]]","Alice","[]","Explicit","thought Alice","[[], []]","[[], []]","[[], []]"
"Q253","Suppose it should be raving mad after all!
I almost wish I'd gone to see the Hatter instead!","[""Suppose it should be raving mad after all!\nI almost wish I'd gone to see the Hatter instead!""]","[[71541, 71633]]","Alice","['Alice']","Anaphoric","she walked up towards it rather timidly saying to herself","[['it', 'Hatter']]","[[[71549, 71551], [71618, 71624]]]","[[['Hare'], ['The Hatter']]]"
"Q254","Very
uncomfortable for the Dormouse, only, as it's asleep,
I suppose it doesn't mind.","['Very\nuncomfortable for the Dormouse,', ""only, as it's asleep,\nI suppose it doesn't mind.""]","[[71938, 71974], [71992, 72040]]","Alice","[]","Explicit","thought Alice","[[], []]","[[], []]","[[], []]"
"Q255","There's _plenty_ of room!","[""There's _plenty_ of room!""]","[[72195, 72220]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q256","Have some wine,","['Have some wine,']","[[72311, 72326]]","Hare","['The Hatter', 'The Dormouse', 'Alice']","Explicit","the March Hare said","[[]]","[[]]","[[]]"
"Q257","I don't see any wine,","[""I don't see any wine,""]","[[72445, 72466]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Anaphoric","she remarked","[[]]","[[]]","[[]]"
"Q258","There isn't any,","[""There isn't any,""]","[[72484, 72500]]","Hare","['The Hatter', 'The Dormouse', 'Alice']","Explicit","said the March Hare","[[]]","[[]]","[[]]"
"Q259","Then it wasn't very civil of you to offer it,","[""Then it wasn't very civil of you to offer it,""]","[[72525, 72570]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Explicit","said Alice","[['you']]","[[[72554, 72557]]]","[[['Hare']]]"
"Q260","It wasn't very civil of you to sit down without being invited,","[""It wasn't very civil of you to sit down without being invited,""]","[[72594, 72656]]","Hare","['The Hatter', 'The Dormouse', 'Alice']","Explicit","said the March Hare","[['you']]","[[[72618, 72621]]]","[[['Alice']]]"
"Q261","I didn't know it was _your_ table, it's laid for a great
many more than three.","[""I didn't know it was _your_ table,"", ""it's laid for a great\nmany more than three.""]","[[72681, 72715], [72730, 72773]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Explicit","said Alice","[['your'], []]","[[[72703, 72707]], []]","[[['Hare']], []]"
"Q262","Your hair wants cutting,","['Your hair wants cutting,']","[[72777, 72801]]","The Hatter","['Hare', 'The Dormouse', 'Alice']","Explicit","said the Hatter","[[]]","[[]]","[[]]"
"Q263","You should learn not to make personal remarks, it's very rude.","['You should learn not to make personal remarks,', ""it's very rude.""]","[[72918, 72964], [72998, 73013]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Explicit","Alice said","[['You'], []]","[[[72918, 72921]], []]","[[['The Hatter']], []]"
"Q264","Why is a raven like a writing-desk?","['Why is a raven like a writing-desk?']","[[73094, 73129]]","The Hatter","['Hare', 'The Dormouse', 'Alice']","Anaphoric","he said","[[]]","[[]]","[[]]"
"Q265","Come, we shall have some fun now! I'm glad they've
begun asking riddles.","['Come, we shall have some fun now!', ""I'm glad they've\nbegun asking riddles.""]","[[73133, 73166], [73184, 73222]]","Alice","[]","Explicit","thought Alice","[['we'], ['they']]","[[[73139, 73141]], [[73193, 73197]]]","[[['Alice', 'Hare', 'The Hatter', 'The Dormouse']], [['The Hatter', 'Hare']]]"
"Q266","--I believe I can guess that","['--I believe I can guess that']","[[73222, 73250]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Anaphoric","she added","[[]]","[[]]","[[]]"
"Q267","Do you mean that you think you can find out the answer to it?","['Do you mean that you think you can find out the answer to it?']","[[73272, 73333]]","Hare","['The Hatter', 'The Dormouse', 'Alice']","Explicit","said the March Hare","[['you', 'you', 'you']]","[[[73275, 73278], [73289, 73292], [73299, 73302]]]","[[['Alice'], ['Alice'], ['Alice']]]"
"Q268","Exactly so,","['Exactly so,']","[[73358, 73369]]","Alice","['The Hatter', 'Hare', 'The Dormouse']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q269","Then you should say what you mean,","['Then you should say what you mean,']","[[73385, 73419]]","Hare","['The Hatter', 'The Dormouse', 'Alice']","Explicit","the March Hare went on","[['you', 'you']]","[[[73390, 73393], [73410, 73413]]]","[[['Alice'], ['Alice']]]"
